# File: ./example_outputs/basins235/Land_type_area_ha.csv
# Author: moirai
# Description: area (ha) for land cells in country X glu X land type X protected category X year
# Original source: hyde land use areas; reference veg; land cover; country raster; glu raster; hyde land area
# ----------
iso,glu_code,land_type,year,value
pse,95,1121,2016,417
pse,95,1122,2016,8357
pse,95,1123,2016,16
pse,95,1125,2016,1528
pse,95,1126,2016,4
pse,95,1127,2016,96
pse,95,1201,2016,18149
pse,95,1202,2016,140389
pse,95,1203,2016,8
pse,95,1205,2016,5458
pse,95,1206,2016,5
pse,95,1207,2016,451
pse,95,1211,2016,1
pse,95,1212,2016,2
pse,95,1221,2016,298
pse,95,1222,2016,4885
pse,95,1225,2016,194
pse,95,1227,2016,5
qat,94,1,2016,63928
qat,94,2,2016,1035
qat,94,11,2016,294
qat,94,12,2016,8
qat,94,21,2016,3096
qat,94,22,2016,49
qat,94,31,2016,10878
qat,94,32,2016,61
qat,94,1201,2016,241177
qat,94,1202,2016,11167
qat,94,1211,2016,5088
qat,94,1212,2016,634
qat,94,1221,2016,11542
qat,94,1222,2016,533
qat,94,1231,2016,1327
qat,94,1232,2016,100
qat,94,1401,2016,685813
qat,94,1402,2016,26024
qat,94,1405,2016,24
qat,94,1406,2016,1505
qat,94,1407,2016,2149
qat,94,1411,2016,9774
qat,94,1412,2016,1069
qat,94,1415,2016,2
qat,94,1416,2016,3
qat,94,1417,2016,3
qat,94,1421,2016,32770
qat,94,1422,2016,1268
qat,94,1425,2016,1
qat,94,1426,2016,66
qat,94,1427,2016,102
qat,94,1431,2016,28212
qat,94,1432,2016,636
qat,94,1435,2016,1
qat,94,1437,2016,1
reu,177,1,2016,6371
reu,177,2,2016,17536
reu,177,3,2016,17907
reu,177,4,2016,2
reu,177,5,2016,19276
reu,177,6,2016,16533
reu,177,7,2016,2956
reu,177,11,2016,3632
reu,177,12,2016,6623
reu,177,13,2016,1849
reu,177,15,2016,4780
reu,177,16,2016,504
reu,177,17,2016,99
reu,177,21,2016,1131
reu,177,22,2016,1991
reu,177,23,2016,445
reu,177,25,2016,1359
reu,177,26,2016,101
reu,177,27,2016,25
reu,177,31,2016,2333
reu,177,32,2016,6264
reu,177,33,2016,2434
reu,177,35,2016,5042
reu,177,36,2016,260
reu,177,37,2016,69
reu,177,101,2016,681
reu,177,102,2016,4299
reu,177,103,2016,8306
reu,177,104,2016,4
reu,177,105,2016,3899
reu,177,106,2016,6580
reu,177,107,2016,782
reu,177,111,2016,300
reu,177,112,2016,769
reu,177,113,2016,964
reu,177,115,2016,896
reu,177,116,2016,106
reu,177,117,2016,32
reu,177,121,2016,84
reu,177,122,2016,133
reu,177,123,2016,255
reu,177,125,2016,250
reu,177,126,2016,16
reu,177,131,2016,36
reu,177,132,2016,284
reu,177,133,2016,153
reu,177,135,2016,113
reu,177,136,2016,44
reu,177,137,2016,24
reu,177,1001,2016,9004
reu,177,1002,2016,18426
reu,177,1003,2016,26291
reu,177,1004,2016,17
reu,177,1005,2016,8496
reu,177,1006,2016,20146
reu,177,1007,2016,975
reu,177,1011,2016,2787
reu,177,1012,2016,5619
reu,177,1013,2016,2553
reu,177,1014,2016,2
reu,177,1015,2016,1611
reu,177,1016,2016,1033
reu,177,1017,2016,51
reu,177,1021,2016,583
reu,177,1022,2016,1610
reu,177,1023,2016,318
reu,177,1025,2016,376
reu,177,1026,2016,77
reu,177,1027,2016,10
reu,177,1031,2016,645
reu,177,1032,2016,1824
reu,177,1033,2016,189
reu,177,1035,2016,392
reu,177,1036,2016,35
reu,177,1037,2016,8
rom,54,1,2016,40
rom,54,2,2016,310
rom,54,5,2016,138
rom,54,7,2016,1
rom,54,11,2016,1
rom,54,12,2016,6
rom,54,15,2016,2
rom,54,21,2016,1161
rom,54,22,2016,1728
rom,54,25,2016,1805
rom,54,27,2016,17
rom,54,32,2016,9
rom,54,35,2016,3
rom,54,401,2016,39919
rom,54,402,2016,280115
rom,54,403,2016,13857
rom,54,404,2016,59
rom,54,405,2016,21605
rom,54,406,2016,9584
rom,54,407,2016,2874
rom,54,411,2016,58709
rom,54,412,2016,800298
rom,54,413,2016,167
rom,54,414,2016,1
rom,54,415,2016,5647
rom,54,416,2016,38
rom,54,417,2016,430
rom,54,421,2016,27438
rom,54,422,2016,259219
rom,54,423,2016,1637
rom,54,424,2016,15
rom,54,425,2016,8373
rom,54,426,2016,734
rom,54,427,2016,1234
rom,54,431,2016,1015
rom,54,432,2016,9079
rom,54,435,2016,9
rom,54,501,2016,495053
rom,54,502,2016,5820590
rom,54,503,2016,159778
rom,54,504,2016,919
rom,54,505,2016,356636
rom,54,506,2016,62766
rom,54,507,2016,40425
rom,54,511,2016,254319
rom,54,512,2016,3667538
rom,54,513,2016,6113
rom,54,514,2016,19
rom,54,515,2016,48086
rom,54,516,2016,1487
rom,54,517,2016,4486
rom,54,521,2016,186085
rom,54,522,2016,2254311
rom,54,523,2016,10011
rom,54,524,2016,67
rom,54,525,2016,73796
rom,54,526,2016,2512
rom,54,527,2016,8856
rom,54,531,2016,11346
rom,54,532,2016,78368
rom,54,533,2016,151
rom,54,534,2016,3
rom,54,535,2016,701
rom,54,536,2016,134
rom,54,537,2016,64
rom,54,601,2016,498
rom,54,602,2016,3076
rom,54,603,2016,4225
rom,54,604,2016,20
rom,54,605,2016,127
rom,54,606,2016,3875
rom,54,607,2016,24
rom,54,701,2016,17224
rom,54,702,2016,214044
rom,54,703,2016,24969
rom,54,704,2016,276
rom,54,705,2016,38877
rom,54,706,2016,12902
rom,54,707,2016,9519
rom,54,711,2016,2870
rom,54,712,2016,37350
rom,54,713,2016,77
rom,54,714,2016,1
rom,54,715,2016,1188
rom,54,716,2016,52
rom,54,717,2016,279
rom,54,721,2016,3792
rom,54,722,2016,64038
rom,54,723,2016,911
rom,54,724,2016,5
rom,54,725,2016,6503
rom,54,726,2016,575
rom,54,727,2016,1677
rom,54,731,2016,86
rom,54,732,2016,883
rom,54,733,2016,20
rom,54,735,2016,106
rom,54,736,2016,37
rom,54,737,2016,15
rom,54,901,2016,1184
rom,54,902,2016,14555
rom,54,905,2016,16
rom,54,907,2016,24
rom,54,911,2016,1187
rom,54,912,2016,21166
rom,54,915,2016,79
rom,54,917,2016,21
rom,54,921,2016,267
rom,54,922,2016,9092
rom,54,925,2016,24
rom,54,927,2016,4
rom,54,931,2016,6
rom,54,932,2016,140
rom,54,1001,2016,122722
rom,54,1002,2016,1436896
rom,54,1003,2016,29810
rom,54,1004,2016,66
rom,54,1005,2016,52454
rom,54,1006,2016,3261
rom,54,1007,2016,5521
rom,54,1011,2016,213795
rom,54,1012,2016,3961041
rom,54,1013,2016,5055
rom,54,1015,2016,52497
rom,54,1016,2016,155
rom,54,1017,2016,6878
rom,54,1021,2016,87826
rom,54,1022,2016,1294716
rom,54,1023,2016,2944
rom,54,1025,2016,32078
rom,54,1026,2016,396
rom,54,1027,2016,4970
rom,54,1031,2016,21367
rom,54,1032,2016,59418
rom,54,1033,2016,126
rom,54,1035,2016,729
rom,54,1036,2016,5
rom,54,1037,2016,204
rom,54,1201,2016,1998
rom,54,1202,2016,6350
rom,54,1205,2016,235
rom,54,1207,2016,126
rom,54,1211,2016,5250
rom,54,1212,2016,23514
rom,54,1215,2016,461
rom,54,1217,2016,363
rom,54,1221,2016,36545
rom,54,1222,2016,59879
rom,54,1225,2016,5106
rom,54,1227,2016,2668
rom,54,1231,2016,5
rom,54,1232,2016,53
rom,55,1,2016,175
rom,55,2,2016,3001
rom,55,3,2016,2
rom,55,5,2016,31
rom,55,11,2016,46
rom,55,12,2016,2137
rom,55,13,2016,1
rom,55,15,2016,1
rom,55,21,2016,1763
rom,55,22,2016,4725
rom,55,23,2016,1
rom,55,25,2016,178
rom,55,27,2016,1
rom,55,31,2016,49
rom,55,32,2016,318
rom,55,501,2016,36
rom,55,502,2016,1882
rom,55,505,2016,7
rom,55,507,2016,2
rom,55,511,2016,203
rom,55,512,2016,12575
rom,55,515,2016,64
rom,55,517,2016,17
rom,55,521,2016,55
rom,55,522,2016,3519
rom,55,525,2016,23
rom,55,527,2016,6
rom,55,901,2016,77
rom,55,902,2016,2720
rom,55,903,2016,333
rom,55,911,2016,44
rom,55,912,2016,1553
rom,55,913,2016,190
rom,55,921,2016,28
rom,55,922,2016,993
rom,55,923,2016,122
rom,55,1001,2016,6808
rom,55,1002,2016,67185
rom,55,1003,2016,88
rom,55,1005,2016,196
rom,55,1006,2016,202
rom,55,1007,2016,9
rom,55,1011,2016,16094
rom,55,1012,2016,231776
rom,55,1013,2016,292
rom,55,1015,2016,777
rom,55,1016,2016,538
rom,55,1017,2016,41
rom,55,1021,2016,7068
rom,55,1022,2016,76173
rom,55,1023,2016,113
rom,55,1025,2016,779
rom,55,1026,2016,137
rom,55,1027,2016,35
rom,55,1031,2016,714
rom,55,1032,2016,1554
rom,55,1033,2016,1
rom,55,1035,2016,4
rom,55,1036,2016,72
rom,55,1037,2016,1
rom,55,1201,2016,124
rom,55,1202,2016,421
rom,55,1205,2016,2
rom,55,1211,2016,188
rom,55,1212,2016,715
rom,55,1215,2016,2
rom,55,1221,2016,2041
rom,55,1222,2016,7825
rom,55,1225,2016,24
rom,55,1227,2016,1
rus,1,1,2016,26358
rus,1,1201,2016,493516
rus,1,1301,2016,1579184
rus,1,1501,2016,3036185
rus,1,1507,2016,538284
rus,3,1,2016,32205
rus,3,2,2016,2
rus,3,6,2016,17201
rus,3,7,2016,6130
rus,3,701,2016,1994753
rus,3,702,2016,3675
rus,3,703,2016,325
rus,3,705,2016,69
rus,3,706,2016,100656
rus,3,707,2016,52266
rus,3,807,2016,4865
rus,3,1001,2016,15279411
rus,3,1002,2016,36459
rus,3,1003,2016,5092
rus,3,1005,2016,1213
rus,3,1006,2016,1085017
rus,3,1007,2016,426863
rus,3,1031,2016,11
rus,3,1201,2016,24429343
rus,3,1202,2016,30229
rus,3,1203,2016,2349
rus,3,1204,2016,1
rus,3,1205,2016,856
rus,3,1206,2016,1485295
rus,3,1207,2016,742910
rus,3,1221,2016,7
rus,3,1231,2016,8
rus,3,1301,2016,56410794
rus,3,1302,2016,49796
rus,3,1303,2016,1792
rus,3,1305,2016,861
rus,3,1306,2016,3254581
rus,3,1307,2016,1716028
rus,3,1321,2016,33
rus,3,1331,2016,661
rus,3,1501,2016,3118452
rus,3,1502,2016,240
rus,3,1503,2016,10
rus,3,1506,2016,167978
rus,3,1507,2016,119351
rus,4,1,2016,418054
rus,4,2,2016,107295
rus,4,3,2016,14726
rus,4,5,2016,14154
rus,4,6,2016,52153
rus,4,7,2016,50733
rus,4,11,2016,599
rus,4,12,2016,908
rus,4,13,2016,4
rus,4,15,2016,120
rus,4,16,2016,4
rus,4,17,2016,46
rus,4,21,2016,9176
rus,4,22,2016,14714
rus,4,23,2016,77
rus,4,25,2016,1564
rus,4,26,2016,58
rus,4,27,2016,741
rus,4,31,2016,50
rus,4,32,2016,325
rus,4,35,2016,6
rus,4,36,2016,1
rus,4,402,2016,187
rus,4,405,2016,3092
rus,4,422,2016,20
rus,4,425,2016,337
rus,4,501,2016,18842
rus,4,502,2016,29821
rus,4,505,2016,31293
rus,4,507,2016,2737
rus,4,511,2016,59
rus,4,512,2016,145
rus,4,515,2016,59
rus,4,517,2016,58
rus,4,521,2016,1803
rus,4,522,2016,2418
rus,4,525,2016,3049
rus,4,527,2016,667
rus,4,601,2016,34369
rus,4,602,2016,56138
rus,4,603,2016,2566
rus,4,605,2016,6555
rus,4,606,2016,1584
rus,4,607,2016,5143
rus,4,611,2016,196
rus,4,612,2016,565
rus,4,615,2016,62
rus,4,617,2016,11
rus,4,621,2016,2270
rus,4,622,2016,5341
rus,4,623,2016,161
rus,4,625,2016,858
rus,4,626,2016,32
rus,4,627,2016,416
rus,4,631,2016,9
rus,4,632,2016,27
rus,4,635,2016,15
rus,4,637,2016,7
rus,4,701,2016,15986613
rus,4,702,2016,3639531
rus,4,703,2016,12808
rus,4,704,2016,5
rus,4,705,2016,137518
rus,4,706,2016,213751
rus,4,707,2016,885846
rus,4,711,2016,8813
rus,4,712,2016,23719
rus,4,715,2016,372
rus,4,717,2016,100
rus,4,721,2016,176758
rus,4,722,2016,225931
rus,4,723,2016,6
rus,4,725,2016,6598
rus,4,727,2016,6905
rus,4,731,2016,2630
rus,4,732,2016,8069
rus,4,735,2016,23
rus,4,801,2016,1404855
rus,4,802,2016,169818
rus,4,803,2016,34362
rus,4,804,2016,6
rus,4,805,2016,15211
rus,4,806,2016,105230
rus,4,807,2016,172396
rus,4,811,2016,844
rus,4,812,2016,613
rus,4,813,2016,21
rus,4,815,2016,34
rus,4,816,2016,31
rus,4,817,2016,9
rus,4,821,2016,20451
rus,4,822,2016,13316
rus,4,823,2016,581
rus,4,825,2016,504
rus,4,826,2016,392
rus,4,827,2016,1515
rus,4,831,2016,199
rus,4,832,2016,271
rus,4,901,2016,333970
rus,4,902,2016,74652
rus,4,903,2016,4008
rus,4,904,2016,6
rus,4,905,2016,7331
rus,4,906,2016,14204
rus,4,907,2016,16502
rus,4,911,2016,571
rus,4,912,2016,1068
rus,4,913,2016,17
rus,4,915,2016,69
rus,4,916,2016,22
rus,4,917,2016,79
rus,4,921,2016,3693
rus,4,922,2016,7215
rus,4,923,2016,148
rus,4,925,2016,408
rus,4,926,2016,45
rus,4,927,2016,383
rus,4,931,2016,55
rus,4,932,2016,94
rus,4,935,2016,1
rus,4,1001,2016,33787408
rus,4,1002,2016,1745564
rus,4,1003,2016,35452
rus,4,1004,2016,34
rus,4,1005,2016,127577
rus,4,1006,2016,1080785
rus,4,1007,2016,2781238
rus,4,1011,2016,4563
rus,4,1012,2016,10856
rus,4,1013,2016,76
rus,4,1015,2016,327
rus,4,1016,2016,11
rus,4,1017,2016,156
rus,4,1021,2016,61840
rus,4,1022,2016,94787
rus,4,1023,2016,1277
rus,4,1025,2016,6147
rus,4,1026,2016,30
rus,4,1027,2016,9635
rus,4,1031,2016,2578
rus,4,1032,2016,562
rus,4,1035,2016,8
rus,4,1037,2016,2
rus,4,1201,2016,55700894
rus,4,1202,2016,1055797
rus,4,1203,2016,21425
rus,4,1204,2016,48
rus,4,1205,2016,42811
rus,4,1206,2016,1500646
rus,4,1207,2016,5032979
rus,4,1211,2016,908
rus,4,1212,2016,2267
rus,4,1215,2016,10
rus,4,1217,2016,4
rus,4,1221,2016,10980
rus,4,1222,2016,19182
rus,4,1223,2016,220
rus,4,1225,2016,682
rus,4,1226,2016,9
rus,4,1227,2016,894
rus,4,1231,2016,758
rus,4,1232,2016,18
rus,4,1236,2016,2
rus,4,1237,2016,5
rus,4,1301,2016,138724160
rus,4,1302,2016,4586569
rus,4,1303,2016,668793
rus,4,1304,2016,218
rus,4,1305,2016,369828
rus,4,1306,2016,4629272
rus,4,1307,2016,12491759
rus,4,1311,2016,148
rus,4,1312,2016,2
rus,4,1317,2016,4
rus,4,1321,2016,14786
rus,4,1322,2016,10328
rus,4,1325,2016,2
rus,4,1327,2016,18
rus,4,1331,2016,2057
rus,4,1332,2016,1448
rus,4,1335,2016,15
rus,4,1336,2016,10
rus,4,1337,2016,28
rus,4,1401,2016,14723
rus,4,1402,2016,8
rus,4,1407,2016,2905
rus,4,1501,2016,1750871
rus,4,1502,2016,2944
rus,4,1503,2016,3840
rus,4,1505,2016,72
rus,4,1506,2016,167789
rus,4,1507,2016,1113126
rus,4,1531,2016,43
rus,5,1,2016,44330
rus,5,2,2016,21
rus,5,5,2016,24
rus,5,6,2016,9022
rus,5,7,2016,8877
rus,5,31,2016,2
rus,5,36,2016,1
rus,5,601,2016,1515229
rus,5,602,2016,402
rus,5,603,2016,69
rus,5,605,2016,43
rus,5,606,2016,302882
rus,5,607,2016,2553
rus,5,621,2016,731
rus,5,631,2016,13
rus,5,701,2016,2055474
rus,5,702,2016,624
rus,5,703,2016,65
rus,5,705,2016,48
rus,5,706,2016,318914
rus,5,707,2016,69139
rus,5,721,2016,5626
rus,5,722,2016,3
rus,5,731,2016,10
rus,5,801,2016,26463
rus,5,802,2016,35
rus,5,805,2016,35
rus,5,807,2016,3175
rus,5,901,2016,67342
rus,5,902,2016,31
rus,5,1001,2016,16822782
rus,5,1002,2016,5999
rus,5,1003,2016,98
rus,5,1005,2016,128
rus,5,1006,2016,374144
rus,5,1007,2016,1223570
rus,5,1021,2016,17721
rus,5,1022,2016,10
rus,5,1031,2016,1992
rus,5,1037,2016,126
rus,5,1201,2016,13864223
rus,5,1202,2016,3830
rus,5,1203,2016,11
rus,5,1205,2016,133
rus,5,1206,2016,199089
rus,5,1207,2016,771277
rus,5,1221,2016,6647
rus,5,1222,2016,3
rus,5,1231,2016,2623
rus,5,1232,2016,1
rus,5,1237,2016,502
rus,5,1301,2016,23776604
rus,5,1302,2016,4288
rus,5,1305,2016,377
rus,5,1306,2016,291168
rus,5,1307,2016,1192012
rus,5,1321,2016,37
rus,5,1331,2016,540
rus,5,1337,2016,1
rus,5,1501,2016,8209
rus,5,1507,2016,2869
rus,6,1,2016,7899
rus,6,2,2016,5
rus,6,7,2016,2225
rus,6,31,2016,5
rus,6,601,2016,451470
rus,6,602,2016,19091
rus,6,606,2016,3566
rus,6,607,2016,1640
rus,6,611,2016,6393
rus,6,612,2016,1947
rus,6,621,2016,6041
rus,6,622,2016,467
rus,6,701,2016,105099595
rus,6,702,2016,313089
rus,6,703,2016,5596
rus,6,704,2016,13
rus,6,705,2016,9173
rus,6,706,2016,2601646
rus,6,707,2016,9960738
rus,6,711,2016,54502
rus,6,712,2016,2260
rus,6,721,2016,218126
rus,6,722,2016,10501
rus,6,725,2016,1
rus,6,727,2016,448
rus,6,731,2016,5435
rus,6,732,2016,169
rus,6,733,2016,1
rus,6,735,2016,6
rus,6,736,2016,59
rus,6,737,2016,265
rus,6,801,2016,16586
rus,6,802,2016,45
rus,6,901,2016,730706
rus,6,902,2016,14767
rus,6,905,2016,108
rus,6,906,2016,4518
rus,6,907,2016,36547
rus,6,911,2016,3145
rus,6,912,2016,771
rus,6,921,2016,3670
rus,6,922,2016,1257
rus,6,931,2016,21
rus,6,937,2016,1
rus,6,1001,2016,67452930
rus,6,1002,2016,442387
rus,6,1003,2016,895
rus,6,1004,2016,12
rus,6,1005,2016,5046
rus,6,1006,2016,845858
rus,6,1007,2016,6330316
rus,6,1011,2016,120970
rus,6,1012,2016,38935
rus,6,1021,2016,316691
rus,6,1022,2016,34626
rus,6,1027,2016,1
rus,6,1031,2016,8237
rus,6,1032,2016,123
rus,6,1035,2016,5
rus,6,1037,2016,66
rus,6,1201,2016,24283492
rus,6,1202,2016,135580
rus,6,1203,2016,419
rus,6,1204,2016,2
rus,6,1205,2016,2256
rus,6,1206,2016,322859
rus,6,1207,2016,2559667
rus,6,1211,2016,43030
rus,6,1212,2016,8278
rus,6,1221,2016,107884
rus,6,1222,2016,6687
rus,6,1231,2016,209
rus,6,1232,2016,2
rus,6,1236,2016,1
rus,6,1237,2016,16
rus,6,1301,2016,7756912
rus,6,1302,2016,13933
rus,6,1303,2016,132
rus,6,1305,2016,2013
rus,6,1306,2016,198558
rus,6,1307,2016,1464591
rus,6,1321,2016,255
rus,6,1322,2016,1
rus,6,1331,2016,7
rus,6,1501,2016,320753
rus,6,1502,2016,72
rus,6,1507,2016,12887
rus,8,1,2016,18840
rus,8,2,2016,5959
rus,8,3,2016,20
rus,8,6,2016,201
rus,8,7,2016,1611
rus,8,601,2016,12300269
rus,8,602,2016,1267283
rus,8,603,2016,131368
rus,8,604,2016,1000
rus,8,605,2016,63794
rus,8,606,2016,535883
rus,8,607,2016,502680
rus,8,611,2016,21
rus,8,612,2016,11
rus,8,616,2016,3
rus,8,621,2016,9
rus,8,622,2016,4
rus,8,626,2016,1
rus,8,631,2016,12048
rus,8,632,2016,1123
rus,8,633,2016,25
rus,8,636,2016,171
rus,8,637,2016,9
rus,8,701,2016,77008
rus,8,702,2016,13142
rus,8,703,2016,220
rus,8,705,2016,1118
rus,8,706,2016,6211
rus,8,707,2016,5342
rus,8,801,2016,41140
rus,8,802,2016,11280
rus,8,1001,2016,4089336
rus,8,1002,2016,287319
rus,8,1003,2016,8925
rus,8,1004,2016,49
rus,8,1005,2016,4210
rus,8,1006,2016,94217
rus,8,1007,2016,294668
rus,8,1031,2016,1850
rus,8,1032,2016,1123
rus,8,1201,2016,969229
rus,8,1202,2016,36029
rus,8,1203,2016,1500
rus,8,1205,2016,226
rus,8,1206,2016,17331
rus,8,1207,2016,78752
rus,8,1301,2016,114982
rus,8,1302,2016,5263
rus,8,1303,2016,703
rus,8,1305,2016,7
rus,8,1306,2016,3301
rus,8,1307,2016,1568
rus,9,1,2016,26821
rus,9,2,2016,20208
rus,9,5,2016,55
rus,9,7,2016,3673
rus,9,31,2016,6
rus,9,601,2016,19415757
rus,9,602,2016,16892813
rus,9,603,2016,194512
rus,9,604,2016,717
rus,9,605,2016,1136042
rus,9,606,2016,1124576
rus,9,607,2016,1398935
rus,9,611,2016,81
rus,9,612,2016,594
rus,9,613,2016,55
rus,9,615,2016,27
rus,9,616,2016,4
rus,9,617,2016,4
rus,9,621,2016,727
rus,9,622,2016,3924
rus,9,623,2016,133
rus,9,625,2016,282
rus,9,626,2016,341
rus,9,627,2016,39
rus,9,631,2016,4714
rus,9,632,2016,3740
rus,9,633,2016,1
rus,9,635,2016,30
rus,9,637,2016,109
rus,9,701,2016,764176
rus,9,702,2016,19041
rus,9,705,2016,41
rus,9,706,2016,47892
rus,9,707,2016,36401
rus,9,721,2016,2
rus,9,722,2016,3
rus,9,731,2016,196
rus,9,732,2016,1
rus,9,801,2016,84743
rus,9,802,2016,18975
rus,9,807,2016,2667
rus,9,1001,2016,8858509
rus,9,1002,2016,764763
rus,9,1003,2016,6686
rus,9,1004,2016,10
rus,9,1005,2016,37370
rus,9,1006,2016,388128
rus,9,1007,2016,406726
rus,9,1011,2016,7
rus,9,1012,2016,105
rus,9,1015,2016,2
rus,9,1017,2016,1
rus,9,1021,2016,456
rus,9,1022,2016,801
rus,9,1023,2016,5
rus,9,1025,2016,61
rus,9,1026,2016,299
rus,9,1027,2016,85
rus,9,1031,2016,4401
rus,9,1032,2016,649
rus,9,1037,2016,234
rus,9,1201,2016,4848388
rus,9,1202,2016,65475
rus,9,1205,2016,4678
rus,9,1206,2016,300706
rus,9,1207,2016,152866
rus,9,1231,2016,708
rus,9,1232,2016,1
rus,9,1237,2016,1
rus,9,1301,2016,6533238
rus,9,1306,2016,525163
rus,9,1307,2016,136030
rus,9,1321,2016,7
rus,9,1326,2016,142
rus,9,1331,2016,2082
rus,9,1401,2016,3361
rus,9,1501,2016,6790
rus,13,401,2016,38928
rus,13,402,2016,94932
rus,13,407,2016,2
rus,13,411,2016,181
rus,13,412,2016,1084
rus,13,601,2016,872368
rus,13,602,2016,170611
rus,13,603,2016,5526
rus,13,604,2016,4
rus,13,605,2016,7704
rus,13,606,2016,39182
rus,13,607,2016,22183
rus,13,621,2016,17
rus,13,622,2016,11
rus,13,631,2016,13
rus,13,632,2016,2
rus,13,1001,2016,76098
rus,13,1002,2016,24883
rus,13,1003,2016,2171
rus,13,1004,2016,14
rus,13,1005,2016,15
rus,13,1006,2016,8174
rus,13,1007,2016,49
rus,13,1011,2016,49
rus,13,1012,2016,104
rus,13,1032,2016,422
rus,13,1201,2016,6208
rus,13,1202,2016,432
rus,14,401,2016,92
rus,14,402,2016,41952
rus,14,405,2016,485
rus,14,411,2016,1
rus,14,412,2016,255
rus,14,415,2016,7
rus,14,421,2016,5
rus,14,422,2016,757
rus,14,425,2016,4
rus,14,601,2016,5006430
rus,14,602,2016,19499494
rus,14,605,2016,1063014
rus,14,607,2016,277748
rus,14,611,2016,2101
rus,14,612,2016,48121
rus,14,615,2016,1898
rus,14,617,2016,436
rus,14,621,2016,6394
rus,14,622,2016,95057
rus,14,625,2016,6286
rus,14,627,2016,1211
rus,14,631,2016,6102
rus,14,632,2016,12692
rus,14,635,2016,1201
rus,14,637,2016,310
rus,14,701,2016,28324
rus,14,702,2016,164810
rus,14,705,2016,4953
rus,14,707,2016,2209
rus,14,711,2016,20
rus,14,712,2016,292
rus,14,715,2016,42
rus,14,717,2016,2
rus,14,721,2016,54
rus,14,722,2016,1098
rus,14,725,2016,153
rus,14,727,2016,5
rus,14,1001,2016,218333
rus,14,1002,2016,887576
rus,14,1005,2016,51092
rus,14,1007,2016,9443
rus,14,1011,2016,222
rus,14,1012,2016,2237
rus,14,1015,2016,193
rus,14,1017,2016,50
rus,14,1021,2016,658
rus,14,1022,2016,9758
rus,14,1025,2016,630
rus,14,1027,2016,127
rus,14,1031,2016,625
rus,14,1032,2016,1789
rus,14,1035,2016,323
rus,14,1037,2016,29
rus,14,1201,2016,20316
rus,14,1202,2016,56396
rus,14,1205,2016,789
rus,14,1207,2016,84
rus,17,1,2016,5518
rus,17,2,2016,614
rus,17,5,2016,15
rus,17,7,2016,1067
rus,17,401,2016,937037
rus,17,402,2016,5799507
rus,17,403,2016,122955
rus,17,404,2016,764
rus,17,405,2016,170091
rus,17,406,2016,15298
rus,17,407,2016,56069
rus,17,411,2016,24256
rus,17,412,2016,306358
rus,17,413,2016,866
rus,17,414,2016,3
rus,17,415,2016,6207
rus,17,416,2016,82
rus,17,417,2016,829
rus,17,421,2016,12465
rus,17,422,2016,129869
rus,17,423,2016,1695
rus,17,424,2016,7
rus,17,425,2016,2379
rus,17,426,2016,187
rus,17,427,2016,762
rus,17,431,2016,22147
rus,17,432,2016,22097
rus,17,433,2016,116
rus,17,435,2016,98
rus,17,436,2016,14
rus,17,437,2016,116
rus,17,601,2016,3073360
rus,17,602,2016,3445717
rus,17,603,2016,48744
rus,17,604,2016,504
rus,17,605,2016,163383
rus,17,606,2016,47129
rus,17,607,2016,127788
rus,17,611,2016,1916
rus,17,612,2016,3830
rus,17,613,2016,63
rus,17,615,2016,37
rus,17,616,2016,61
rus,17,617,2016,13
rus,17,621,2016,718
rus,17,622,2016,3918
rus,17,625,2016,394
rus,17,627,2016,94
rus,17,631,2016,3033
rus,17,632,2016,5816
rus,17,635,2016,65
rus,17,637,2016,14
rus,17,701,2016,85
rus,17,702,2016,17882
rus,17,705,2016,200
rus,17,707,2016,95
rus,17,711,2016,3
rus,17,712,2016,300
rus,17,715,2016,4
rus,17,717,2016,3
rus,17,722,2016,38
rus,17,1001,2016,779086
rus,17,1002,2016,2258949
rus,17,1003,2016,62393
rus,17,1004,2016,415
rus,17,1005,2016,108033
rus,17,1006,2016,15067
rus,17,1007,2016,47735
rus,17,1011,2016,6872
rus,17,1012,2016,65613
rus,17,1013,2016,401
rus,17,1014,2016,4
rus,17,1015,2016,1567
rus,17,1016,2016,89
rus,17,1017,2016,355
rus,17,1021,2016,3296
rus,17,1022,2016,30778
rus,17,1023,2016,523
rus,17,1024,2016,6
rus,17,1025,2016,970
rus,17,1026,2016,144
rus,17,1027,2016,265
rus,17,1031,2016,1467
rus,17,1032,2016,8832
rus,17,1033,2016,49
rus,17,1034,2016,1
rus,17,1035,2016,58
rus,17,1036,2016,5
rus,17,1037,2016,6
rus,17,1301,2016,48039
rus,17,1302,2016,169552
rus,17,1303,2016,44713
rus,17,1304,2016,23
rus,17,1305,2016,1663
rus,17,1306,2016,4580
rus,17,1307,2016,854
rus,17,1311,2016,670
rus,17,1312,2016,2014
rus,17,1313,2016,753
rus,17,1315,2016,22
rus,17,1316,2016,64
rus,17,1317,2016,18
rus,17,1321,2016,450
rus,17,1322,2016,3111
rus,17,1323,2016,1548
rus,17,1324,2016,1
rus,17,1325,2016,61
rus,17,1326,2016,230
rus,17,1327,2016,46
rus,18,1,2016,5299
rus,18,2,2016,3231
rus,18,3,2016,80
rus,18,5,2016,376
rus,18,6,2016,184
rus,18,7,2016,226
rus,18,11,2016,31
rus,18,12,2016,12
