,region,Availability,policy,output,year,value
127891,Global,80 percent,CORE,FiberCrop,2080,98.4564108
127892,Global,90 percent,CORE,FiberCrop,2080,98.56784788
127893,Global,High Availability,CORE,FiberCrop,2080,98.53394862
127894,Global,Low Availability,CORE,FiberCrop,2080,98.47997048
127895,Global,0 percent,CORE,FodderGrass,2080,1344.310569
127896,Global,10 percent,CORE,FodderGrass,2080,1268.380781
127897,Global,100 percent,CORE,FodderGrass,2080,1240.19255
127898,Global,20 percent,CORE,FodderGrass,2080,1246.662826
127899,Global,30 percent,CORE,FodderGrass,2080,1238.376322
127900,Global,40 percent,CORE,FodderGrass,2080,1235.563704
127901,Global,50 percent,CORE,FodderGrass,2080,1235.279686
127902,Global,60 percent,CORE,FodderGrass,2080,1235.935704
127903,Global,70 percent,CORE,FodderGrass,2080,1236.914615
127904,Global,80 percent,CORE,FodderGrass,2080,1238.009005
127905,Global,90 percent,CORE,FodderGrass,2080,1239.116075
127906,Global,High Availability,CORE,FodderGrass,2080,1241.376821
127907,Global,Low Availability,CORE,FodderGrass,2080,1241.116733
127908,Global,0 percent,CORE,FodderHerb,2080,2804.925372
127909,Global,10 percent,CORE,FodderHerb,2080,2463.891601
127910,Global,100 percent,CORE,FodderHerb,2080,2150.633351
127911,Global,20 percent,CORE,FodderHerb,2080,2338.673968
127912,Global,30 percent,CORE,FodderHerb,2080,2272.133678
127913,Global,40 percent,CORE,FodderHerb,2080,2231.800424
127914,Global,50 percent,CORE,FodderHerb,2080,2206.413558
127915,Global,60 percent,CORE,FodderHerb,2080,2188.822115
127916,Global,70 percent,CORE,FodderHerb,2080,2175.70218
127917,Global,80 percent,CORE,FodderHerb,2080,2165.504773
127918,Global,90 percent,CORE,FodderHerb,2080,2157.327523
127919,Global,High Availability,CORE,FodderHerb,2080,2161.580025
127920,Global,Low Availability,CORE,FodderHerb,2080,2166.649803
127921,Global,0 percent,CORE,Forest,2080,4.777146431
127922,Global,10 percent,CORE,Forest,2080,5.616535037
127923,Global,100 percent,CORE,Forest,2080,6.447336053
127924,Global,20 percent,CORE,Forest,2080,5.962375139
127925,Global,30 percent,CORE,Forest,2080,6.133315616
127926,Global,40 percent,CORE,Forest,2080,6.233802265
127927,Global,50 percent,CORE,Forest,2080,6.299472429
127928,Global,60 percent,CORE,Forest,2080,6.346089503
127929,Global,70 percent,CORE,Forest,2080,6.380982635
127930,Global,80 percent,CORE,Forest,2080,6.408076902
127931,Global,90 percent,CORE,Forest,2080,6.429696625
127932,Global,High Availability,CORE,Forest,2080,6.418891186
127933,Global,Low Availability,CORE,Forest,2080,6.403449922
127934,Global,0 percent,CORE,MiscCrop,2080,3730.420503
127935,Global,10 percent,CORE,MiscCrop,2080,3744.54655
127936,Global,100 percent,CORE,MiscCrop,2080,3751.893025
127937,Global,20 percent,CORE,MiscCrop,2080,3748.34859
127938,Global,30 percent,CORE,MiscCrop,2080,3749.717584
127939,Global,40 percent,CORE,MiscCrop,2080,3750.454802
127940,Global,50 percent,CORE,MiscCrop,2080,3750.847343
127941,Global,60 percent,CORE,MiscCrop,2080,3751.127103
127942,Global,70 percent,CORE,MiscCrop,2080,3751.37143
127943,Global,80 percent,CORE,MiscCrop,2080,3751.572893
127944,Global,90 percent,CORE,MiscCrop,2080,3751.738443
127945,Global,High Availability,CORE,MiscCrop,2080,3751.71261
127946,Global,Low Availability,CORE,MiscCrop,2080,3751.586934
127947,Global,0 percent,CORE,OilCrop,2080,836.0187291
127948,Global,10 percent,CORE,OilCrop,2080,911.9601596
127949,Global,100 percent,CORE,OilCrop,2080,993.9734272
127950,Global,20 percent,CORE,OilCrop,2080,941.9445836
127951,Global,30 percent,CORE,OilCrop,2080,958.2049898
127952,Global,40 percent,CORE,OilCrop,2080,968.4506502
127953,Global,50 percent,CORE,OilCrop,2080,975.8155943
127954,Global,60 percent,CORE,OilCrop,2080,981.3012358
127955,Global,70 percent,CORE,OilCrop,2080,985.5621149
127956,Global,80 percent,CORE,OilCrop,2080,988.9549651
127957,Global,90 percent,CORE,OilCrop,2080,991.7065206
127958,Global,High Availability,CORE,OilCrop,2080,990.8371361
127959,Global,Low Availability,CORE,OilCrop,2080,989.9572477
127960,Global,0 percent,CORE,OtherGrain,2080,404.0004445
127961,Global,10 percent,CORE,OtherGrain,2080,415.6588023
127962,Global,100 percent,CORE,OtherGrain,2080,429.3641186
127963,Global,20 percent,CORE,OtherGrain,2080,420.1461056
127964,Global,30 percent,CORE,OtherGrain,2080,422.8219089
127965,Global,40 percent,CORE,OtherGrain,2080,424.6234067
127966,Global,50 percent,CORE,OtherGrain,2080,425.946811
127967,Global,60 percent,CORE,OtherGrain,2080,426.9589647
127968,Global,70 percent,CORE,OtherGrain,2080,427.7546016
127969,Global,80 percent,CORE,OtherGrain,2080,428.3982202
127970,Global,90 percent,CORE,OtherGrain,2080,428.923829
127971,Global,High Availability,CORE,OtherGrain,2080,427.4038217
127972,Global,Low Availability,CORE,OtherGrain,2080,426.5987806
127973,Global,0 percent,CORE,PalmFruit,2080,549.4062716
127974,Global,10 percent,CORE,PalmFruit,2080,565.6337914
127975,Global,100 percent,CORE,PalmFruit,2080,577.6185178
127976,Global,20 percent,CORE,PalmFruit,2080,570.5932554
127977,Global,30 percent,CORE,PalmFruit,2080,572.9405837
127978,Global,40 percent,CORE,PalmFruit,2080,574.3562484
127979,Global,50 percent,CORE,PalmFruit,2080,575.3227612
127980,Global,60 percent,CORE,PalmFruit,2080,576.0250097
127981,Global,70 percent,CORE,PalmFruit,2080,576.5614593
127982,Global,80 percent,CORE,PalmFruit,2080,576.9891466
127983,Global,90 percent,CORE,PalmFruit,2080,577.3356591
127984,Global,High Availability,CORE,PalmFruit,2080,576.736454
127985,Global,Low Availability,CORE,PalmFruit,2080,576.2704484
127986,Global,0 percent,CORE,Pasture,2080,2780.604269
127987,Global,10 percent,CORE,Pasture,2080,3618.266827
127988,Global,100 percent,CORE,Pasture,2080,4652.466622
127989,Global,20 percent,CORE,Pasture,2080,3986.362574
127990,Global,30 percent,CORE,Pasture,2080,4199.390567
127991,Global,40 percent,CORE,Pasture,2080,4333.881199
127992,Global,50 percent,CORE,Pasture,2080,4430.121907
127993,Global,60 percent,CORE,Pasture,2080,4500.111182
127994,Global,70 percent,CORE,Pasture,2080,4552.507898
127995,Global,80 percent,CORE,Pasture,2080,4593.23171
127996,Global,90 percent,CORE,Pasture,2080,4625.812939
127997,Global,High Availability,CORE,Pasture,2080,4600.384959
127998,Global,Low Availability,CORE,Pasture,2080,4577.586681
127999,Global,0 percent,CORE,Rice,2080,809.6523022
128000,Global,10 percent,CORE,Rice,2080,808.7133032
128001,Global,100 percent,CORE,Rice,2080,809.1493663
128002,Global,20 percent,CORE,Rice,2080,808.6141708
128003,Global,30 percent,CORE,Rice,2080,808.6354181
128004,Global,40 percent,CORE,Rice,2080,808.7095854
128005,Global,50 percent,CORE,Rice,2080,808.7950262
128006,Global,60 percent,CORE,Rice,2080,808.8768286
128007,Global,70 percent,CORE,Rice,2080,808.9590533
128008,Global,80 percent,CORE,Rice,2080,809.032355
128009,Global,90 percent,CORE,Rice,2080,809.0928255
128010,Global,High Availability,CORE,Rice,2080,809.1750349
128011,Global,Low Availability,CORE,Rice,2080,809.008223
128012,Global,0 percent,CORE,RootTuber,2080,1236.223599
128013,Global,10 percent,CORE,RootTuber,2080,1236.747648
128014,Global,100 percent,CORE,RootTuber,2080,1202.933081
128015,Global,20 percent,CORE,RootTuber,2080,1228.442582
128016,Global,30 percent,CORE,RootTuber,2080,1220.756644
128017,Global,40 percent,CORE,RootTuber,2080,1215.505175
128018,Global,50 percent,CORE,RootTuber,2080,1211.795175
128019,Global,60 percent,CORE,RootTuber,2080,1209.076146
128020,Global,70 percent,CORE,RootTuber,2080,1207.001731
128021,Global,80 percent,CORE,RootTuber,2080,1205.360813
128022,Global,90 percent,CORE,RootTuber,2080,1204.032148
128023,Global,High Availability,CORE,RootTuber,2080,1204.902758
128024,Global,Low Availability,CORE,RootTuber,2080,1205.887866
128025,Global,0 percent,CORE,SugarCrop,2080,3232.865982
128026,Global,10 percent,CORE,SugarCrop,2080,3546.077681
128027,Global,100 percent,CORE,SugarCrop,2080,3752.944866
128028,Global,20 percent,CORE,SugarCrop,2080,3637.092204
128029,Global,30 percent,CORE,SugarCrop,2080,3680.39435
128030,Global,40 percent,CORE,SugarCrop,2080,3705.778671
128031,Global,50 percent,CORE,SugarCrop,2080,3721.904854
128032,Global,60 percent,CORE,SugarCrop,2080,3732.937286
128033,Global,70 percent,CORE,SugarCrop,2080,3740.649847
128034,Global,80 percent,CORE,SugarCrop,2080,3746.125467
128035,Global,90 percent,CORE,SugarCrop,2080,3750.097648
128036,Global,High Availability,CORE,SugarCrop,2080,3782.978922
128037,Global,Low Availability,CORE,SugarCrop,2080,3778.429147
128038,Global,0 percent,CORE,Wheat,2080,855.0688727
128039,Global,10 percent,CORE,Wheat,2080,858.4685482
128040,Global,100 percent,CORE,Wheat,2080,860.0808785
128041,Global,20 percent,CORE,Wheat,2080,858.3966036
128042,Global,30 percent,CORE,Wheat,2080,858.5912246
128043,Global,40 percent,CORE,Wheat,2080,858.8521251
128044,Global,50 percent,CORE,Wheat,2080,859.1360109
128045,Global,60 percent,CORE,Wheat,2080,859.3909608
128046,Global,70 percent,CORE,Wheat,2080,859.6075992
128047,Global,80 percent,CORE,Wheat,2080,859.7921801
128048,Global,90 percent,CORE,Wheat,2080,859.9465118
128049,Global,High Availability,CORE,Wheat,2080,858.8396325
128050,Global,Low Availability,CORE,Wheat,2080,858.4044719
128051,Global,0 percent,CORE,biomass,2085,68.91862099
128052,Global,10 percent,CORE,biomass,2085,83.21387899
128053,Global,100 percent,CORE,biomass,2085,113.4691404
128054,Global,20 percent,CORE,biomass,2085,90.71436224
128055,Global,30 percent,CORE,biomass,2085,95.56049443
128056,Global,40 percent,CORE,biomass,2085,99.31823308
128057,Global,50 percent,CORE,biomass,2085,102.4675768
128058,Global,60 percent,CORE,biomass,2085,105.1881733
128059,Global,70 percent,CORE,biomass,2085,107.6026369
128060,Global,80 percent,CORE,biomass,2085,109.7391073
128061,Global,90 percent,CORE,biomass,2085,111.680827
128062,Global,High Availability,CORE,biomass,2085,97.07036525
128063,Global,Low Availability,CORE,biomass,2085,96.10743709
128064,Global,0 percent,CORE,Corn,2085,1505.01171
128065,Global,10 percent,CORE,Corn,2085,1585.249115
128066,Global,100 percent,CORE,Corn,2085,1692.9339
128067,Global,20 percent,CORE,Corn,2085,1621.557634
128068,Global,30 percent,CORE,Corn,2085,1642.899448
128069,Global,40 percent,CORE,Corn,2085,1657.118665
128070,Global,50 percent,CORE,Corn,2085,1667.257778
128071,Global,60 percent,CORE,Corn,2085,1674.869408
128072,Global,70 percent,CORE,Corn,2085,1680.792529
128073,Global,80 percent,CORE,Corn,2085,1685.622865
128074,Global,90 percent,CORE,Corn,2085,1689.621382
128075,Global,High Availability,CORE,Corn,2085,1685.992494
128076,Global,Low Availability,CORE,Corn,2085,1683.621038
128077,Global,0 percent,CORE,FiberCrop,2085,98.48998832
128078,Global,10 percent,CORE,FiberCrop,2085,96.75614356
128079,Global,100 percent,CORE,FiberCrop,2085,97.11675112
128080,Global,20 percent,CORE,FiberCrop,2085,96.44074117
128081,Global,30 percent,CORE,FiberCrop,2085,96.42205047
128082,Global,40 percent,CORE,FiberCrop,2085,96.4927565
128083,Global,50 percent,CORE,FiberCrop,2085,96.59019362
128084,Global,60 percent,CORE,FiberCrop,2085,96.69421468
128085,Global,70 percent,CORE,FiberCrop,2085,96.79040336
128086,Global,80 percent,CORE,FiberCrop,2085,96.8902957
128087,Global,90 percent,CORE,FiberCrop,2085,97.00778181
128088,Global,High Availability,CORE,FiberCrop,2085,96.972879
128089,Global,Low Availability,CORE,FiberCrop,2085,96.92070127
128090,Global,0 percent,CORE,FodderGrass,2085,1358.507311
128091,Global,10 percent,CORE,FodderGrass,2085,1283.564672
128092,Global,100 percent,CORE,FodderGrass,2085,1248.512922
128093,Global,20 percent,CORE,FodderGrass,2085,1260.378566
128094,Global,30 percent,CORE,FodderGrass,2085,1250.78451
128095,Global,40 percent,CORE,FodderGrass,2085,1246.853611
128096,Global,50 percent,CORE,FodderGrass,2085,1245.507012
128097,Global,60 percent,CORE,FodderGrass,2085,1245.493695
128098,Global,70 percent,CORE,FodderGrass,2085,1245.870196
128099,Global,80 percent,CORE,FodderGrass,2085,1246.585447
128100,Global,90 percent,CORE,FodderGrass,2085,1247.537015
128101,Global,High Availability,CORE,FodderGrass,2085,1249.75628
128102,Global,Low Availability,CORE,FodderGrass,2085,1249.660011
128103,Global,0 percent,CORE,FodderHerb,2085,2880.279577
128104,Global,10 percent,CORE,FodderHerb,2085,2527.502645
128105,Global,100 percent,CORE,FodderHerb,2085,2182.489188
128106,Global,20 percent,CORE,FodderHerb,2085,2393.640272
128107,Global,30 percent,CORE,FodderHerb,2085,2321.466236
128108,Global,40 percent,CORE,FodderHerb,2085,2277.001295
128109,Global,50 percent,CORE,FodderHerb,2085,2247.371686
128110,Global,60 percent,CORE,FodderHerb,2085,2226.417833
128111,Global,70 percent,CORE,FodderHerb,2085,2210.771778
128112,Global,80 percent,CORE,FodderHerb,2085,2198.888545
128113,Global,90 percent,CORE,FodderHerb,2085,2189.818678
128114,Global,High Availability,CORE,FodderHerb,2085,2194.319101
128115,Global,Low Availability,CORE,FodderHerb,2085,2200.275341
128116,Global,0 percent,CORE,Forest,2085,4.79465196
128117,Global,10 percent,CORE,Forest,2085,5.651059898
128118,Global,100 percent,CORE,Forest,2085,6.555386088
128119,Global,20 percent,CORE,Forest,2085,6.025022388
128120,Global,30 percent,CORE,Forest,2085,6.212198803
128121,Global,40 percent,CORE,Forest,2085,6.322337321
128122,Global,50 percent,CORE,Forest,2085,6.394649273
128123,Global,60 percent,CORE,Forest,2085,6.445747194
128124,Global,70 percent,CORE,Forest,2085,6.483790589
128125,Global,80 percent,CORE,Forest,2085,6.513115565
128126,Global,90 percent,CORE,Forest,2085,6.536404621
128127,Global,High Availability,CORE,Forest,2085,6.526096658
128128,Global,Low Availability,CORE,Forest,2085,6.509412945
128129,Global,0 percent,CORE,MiscCrop,2085,3754.080802
128130,Global,10 percent,CORE,MiscCrop,2085,3770.669444
128131,Global,100 percent,CORE,MiscCrop,2085,3779.841636
128132,Global,20 percent,CORE,MiscCrop,2085,3775.619328
128133,Global,30 percent,CORE,MiscCrop,2085,3777.267495
128134,Global,40 percent,CORE,MiscCrop,2085,3778.111435
128135,Global,50 percent,CORE,MiscCrop,2085,3778.647558
128136,Global,60 percent,CORE,MiscCrop,2085,3779.027132
128137,Global,70 percent,CORE,MiscCrop,2085,3779.317188
128138,Global,80 percent,CORE,MiscCrop,2085,3779.533851
128139,Global,90 percent,CORE,MiscCrop,2085,3779.697486
128140,Global,High Availability,CORE,MiscCrop,2085,3779.676694
128141,Global,Low Availability,CORE,MiscCrop,2085,3779.549945
128142,Global,0 percent,CORE,OilCrop,2085,865.4703456
128143,Global,10 percent,CORE,OilCrop,2085,939.0950429
128144,Global,100 percent,CORE,OilCrop,2085,1021.83869
128145,Global,20 percent,CORE,OilCrop,2085,968.6577855
128146,Global,30 percent,CORE,OilCrop,2085,985.3748672
128147,Global,40 percent,CORE,OilCrop,2085,996.0173135
128148,Global,50 percent,CORE,OilCrop,2085,1003.468438
128149,Global,60 percent,CORE,OilCrop,2085,1008.976321
128150,Global,70 percent,CORE,OilCrop,2085,1013.238738
128151,Global,80 percent,CORE,OilCrop,2085,1016.64799
128152,Global,90 percent,CORE,OilCrop,2085,1019.481701
128153,Global,High Availability,CORE,OilCrop,2085,1018.672456
128154,Global,Low Availability,CORE,OilCrop,2085,1017.799736
128155,Global,0 percent,CORE,OtherGrain,2085,403.7814966
128156,Global,10 percent,CORE,OtherGrain,2085,415.7363423
128157,Global,100 percent,CORE,OtherGrain,2085,429.4870087
128158,Global,20 percent,CORE,OtherGrain,2085,420.2882962
128159,Global,30 percent,CORE,OtherGrain,2085,422.9953666
128160,Global,40 percent,CORE,OtherGrain,2085,424.8219025
128161,Global,50 percent,CORE,OtherGrain,2085,426.1258138
128162,Global,60 percent,CORE,OtherGrain,2085,427.1097405
128163,Global,70 percent,CORE,OtherGrain,2085,427.882665
128164,Global,80 percent,CORE,OtherGrain,2085,428.5096837
128165,Global,90 percent,CORE,OtherGrain,2085,429.0372813
128166,Global,High Availability,CORE,OtherGrain,2085,427.5231368
128167,Global,Low Availability,CORE,OtherGrain,2085,426.7158686
128168,Global,0 percent,CORE,PalmFruit,2085,545.6156463
128169,Global,10 percent,CORE,PalmFruit,2085,562.2658984
128170,Global,100 percent,CORE,PalmFruit,2085,574.7316261
128171,Global,20 percent,CORE,PalmFruit,2085,567.4780756
128172,Global,30 percent,CORE,PalmFruit,2085,569.9011754
128173,Global,40 percent,CORE,PalmFruit,2085,571.3608699
128174,Global,50 percent,CORE,PalmFruit,2085,572.3566117
128175,Global,60 percent,CORE,PalmFruit,2085,573.0829798
128176,Global,70 percent,CORE,PalmFruit,2085,573.6400099
128177,Global,80 percent,CORE,PalmFruit,2085,574.0801957
128178,Global,90 percent,CORE,PalmFruit,2085,574.4354605
128179,Global,High Availability,CORE,PalmFruit,2085,573.7186988
128180,Global,Low Availability,CORE,PalmFruit,2085,573.2530144
128181,Global,0 percent,CORE,Pasture,2085,2791.563043
128182,Global,10 percent,CORE,Pasture,2085,3636.703781
128183,Global,100 percent,CORE,Pasture,2085,4728.028871
128184,Global,20 percent,CORE,Pasture,2085,4021.314302
128185,Global,30 percent,CORE,Pasture,2085,4250.272939
128186,Global,40 percent,CORE,Pasture,2085,4396.522604
128187,Global,50 percent,CORE,Pasture,2085,4495.629881
128188,Global,60 percent,CORE,Pasture,2085,4566.72187
128189,Global,70 percent,CORE,Pasture,2085,4619.857358
128190,Global,80 percent,CORE,Pasture,2085,4662.273745
128191,Global,90 percent,CORE,Pasture,2085,4698.216607
128192,Global,High Availability,CORE,Pasture,2085,4671.798565
128193,Global,Low Availability,CORE,Pasture,2085,4647.258044
128194,Global,0 percent,CORE,Rice,2085,795.7844016
128195,Global,10 percent,CORE,Rice,2085,794.1057289
128196,Global,100 percent,CORE,Rice,2085,793.9183495
128197,Global,20 percent,CORE,Rice,2085,793.8036537
128198,Global,30 percent,CORE,Rice,2085,793.6910942
128199,Global,40 percent,CORE,Rice,2085,793.6828394
128200,Global,50 percent,CORE,Rice,2085,793.708522
128201,Global,60 percent,CORE,Rice,2085,793.7450562
128202,Global,70 percent,CORE,Rice,2085,793.7835909
128203,Global,80 percent,CORE,Rice,2085,793.8218863
128204,Global,90 percent,CORE,Rice,2085,793.869534
128205,Global,High Availability,CORE,Rice,2085,793.9638004
128206,Global,Low Availability,CORE,Rice,2085,793.8108862
128207,Global,0 percent,CORE,RootTuber,2085,1227.431105
128208,Global,10 percent,CORE,RootTuber,2085,1234.98451
128209,Global,100 percent,CORE,RootTuber,2085,1204.138703
128210,Global,20 percent,CORE,RootTuber,2085,1230.124592
128211,Global,30 percent,CORE,RootTuber,2085,1222.847817
128212,Global,40 percent,CORE,RootTuber,2085,1217.420215
128213,Global,50 percent,CORE,RootTuber,2085,1213.535914
128214,Global,60 percent,CORE,RootTuber,2085,1210.656012
128215,Global,70 percent,CORE,RootTuber,2085,1208.430873
128216,Global,80 percent,CORE,RootTuber,2085,1206.693381
128217,Global,90 percent,CORE,RootTuber,2085,1205.291884
128218,Global,High Availability,CORE,RootTuber,2085,1206.213106
128219,Global,Low Availability,CORE,RootTuber,2085,1207.274555
128220,Global,0 percent,CORE,SugarCrop,2085,3145.632236
128221,Global,10 percent,CORE,SugarCrop,2085,3461.353159
128222,Global,100 percent,CORE,SugarCrop,2085,3674.185653
128223,Global,20 percent,CORE,SugarCrop,2085,3554.330886
128224,Global,30 percent,CORE,SugarCrop,2085,3598.649999
128225,Global,40 percent,CORE,SugarCrop,2085,3624.683055
128226,Global,50 percent,CORE,SugarCrop,2085,3641.307611
128227,Global,60 percent,CORE,SugarCrop,2085,3652.666666
128228,Global,70 percent,CORE,SugarCrop,2085,3660.665195
128229,Global,80 percent,CORE,SugarCrop,2085,3666.581185
128230,Global,90 percent,CORE,SugarCrop,2085,3670.956067
128231,Global,High Availability,CORE,SugarCrop,2085,3701.164934
128232,Global,Low Availability,CORE,SugarCrop,2085,3696.360889
128233,Global,0 percent,CORE,Wheat,2085,847.659361
128234,Global,10 percent,CORE,Wheat,2085,850.1991945
128235,Global,100 percent,CORE,Wheat,2085,850.4282276
128236,Global,20 percent,CORE,Wheat,2085,849.6216435
128237,Global,30 percent,CORE,Wheat,2085,849.5415055
128238,Global,40 percent,CORE,Wheat,2085,849.6413038
128239,Global,50 percent,CORE,Wheat,2085,849.7837561
128240,Global,60 percent,CORE,Wheat,2085,849.9255797
128241,Global,70 percent,CORE,Wheat,2085,850.0572855
128242,Global,80 percent,CORE,Wheat,2085,850.1813276
128243,Global,90 percent,CORE,Wheat,2085,850.3095218
128244,Global,High Availability,CORE,Wheat,2085,849.2262999
128245,Global,Low Availability,CORE,Wheat,2085,848.8042217
128246,Global,0 percent,CORE,biomass,2090,68.49524072
128247,Global,10 percent,CORE,biomass,2090,82.44097118
128248,Global,100 percent,CORE,biomass,2090,112.0659592
128249,Global,20 percent,CORE,biomass,2090,89.70200622
128250,Global,30 percent,CORE,biomass,2090,94.46053308
128251,Global,40 percent,CORE,biomass,2090,98.15994545
128252,Global,50 percent,CORE,biomass,2090,101.2715898
128253,Global,60 percent,CORE,biomass,2090,103.936118
128254,Global,70 percent,CORE,biomass,2090,106.282311
128255,Global,80 percent,CORE,biomass,2090,108.3901869
128256,Global,90 percent,CORE,biomass,2090,110.3084835
128257,Global,High Availability,CORE,biomass,2090,95.97453579
128258,Global,Low Availability,CORE,biomass,2090,95.02263349
128259,Global,0 percent,CORE,Corn,2090,1507.022266
128260,Global,10 percent,CORE,Corn,2090,1584.318556
128261,Global,100 percent,CORE,Corn,2090,1695.707328
128262,Global,20 percent,CORE,Corn,2090,1621.422028
128263,Global,30 percent,CORE,Corn,2090,1643.501342
128264,Global,40 percent,CORE,Corn,2090,1658.356812
128265,Global,50 percent,CORE,Corn,2090,1669.00264
128266,Global,60 percent,CORE,Corn,2090,1676.981027
128267,Global,70 percent,CORE,Corn,2090,1683.181291
128268,Global,80 percent,CORE,Corn,2090,1688.169984
128269,Global,90 percent,CORE,Corn,2090,1692.268225
128270,Global,High Availability,CORE,Corn,2090,1688.666362
128271,Global,Low Availability,CORE,Corn,2090,1686.130647
128272,Global,0 percent,CORE,FiberCrop,2090,97.42862687
128273,Global,10 percent,CORE,FiberCrop,2090,95.45216376
128274,Global,100 percent,CORE,FiberCrop,2090,95.54734227
128275,Global,20 percent,CORE,FiberCrop,2090,95.04690585
128276,Global,30 percent,CORE,FiberCrop,2090,94.97954911
128277,Global,40 percent,CORE,FiberCrop,2090,95.01789027
128278,Global,50 percent,CORE,FiberCrop,2090,95.093482
128279,Global,60 percent,CORE,FiberCrop,2090,95.17703376
128280,Global,70 percent,CORE,FiberCrop,2090,95.26339643
128281,Global,80 percent,CORE,FiberCrop,2090,95.36684336
128282,Global,90 percent,CORE,FiberCrop,2090,95.46213427
128283,Global,High Availability,CORE,FiberCrop,2090,95.44222079
128284,Global,Low Availability,CORE,FiberCrop,2090,95.39736104
128285,Global,0 percent,CORE,FodderGrass,2090,1369.28662
128286,Global,10 percent,CORE,FodderGrass,2090,1295.497184
128287,Global,100 percent,CORE,FodderGrass,2090,1254.248302
128288,Global,20 percent,CORE,FodderGrass,2090,1271.047198
128289,Global,30 percent,CORE,FodderGrass,2090,1260.181951
128290,Global,40 percent,CORE,FodderGrass,2090,1255.29521
128291,Global,50 percent,CORE,FodderGrass,2090,1253.227431
128292,Global,60 percent,CORE,FodderGrass,2090,1252.541976
128293,Global,70 percent,CORE,FodderGrass,2090,1252.54947
128294,Global,80 percent,CORE,FodderGrass,2090,1252.967651
128295,Global,90 percent,CORE,FodderGrass,2090,1253.641543
128296,Global,High Availability,CORE,FodderGrass,2090,1255.996604
128297,Global,Low Availability,CORE,FodderGrass,2090,1256.009601
128298,Global,0 percent,CORE,FodderHerb,2090,2933.421242
128299,Global,10 percent,CORE,FodderHerb,2090,2574.060671
128300,Global,100 percent,CORE,FodderHerb,2090,2207.055362
128301,Global,20 percent,CORE,FodderHerb,2090,2433.523678
128302,Global,30 percent,CORE,FodderHerb,2090,2357.451226
128303,Global,40 percent,CORE,FodderHerb,2090,2309.999472
128304,Global,50 percent,CORE,FodderHerb,2090,2278.249109
128305,Global,60 percent,CORE,FodderHerb,2090,2255.661245
128306,Global,70 percent,CORE,FodderHerb,2090,2238.833958
128307,Global,80 percent,CORE,FodderHerb,2090,2225.87167
128308,Global,90 percent,CORE,FodderHerb,2090,2215.537129
128309,Global,High Availability,CORE,FodderHerb,2090,2220.560782
128310,Global,Low Availability,CORE,FodderHerb,2090,2227.285326
128311,Global,0 percent,CORE,Forest,2090,4.810280868
128312,Global,10 percent,CORE,Forest,2090,5.676480188
128313,Global,100 percent,CORE,Forest,2090,6.647244574
128314,Global,20 percent,CORE,Forest,2090,6.075051662
128315,Global,30 percent,CORE,Forest,2090,6.277338118
128316,Global,40 percent,CORE,Forest,2090,6.396405547
128317,Global,50 percent,CORE,Forest,2090,6.474470355
128318,Global,60 percent,CORE,Forest,2090,6.529480169
128319,Global,70 percent,CORE,Forest,2090,6.570314566
128320,Global,80 percent,CORE,Forest,2090,6.601820029
128321,Global,90 percent,CORE,Forest,2090,6.626875918
128322,Global,High Availability,CORE,Forest,2090,6.61696221
128323,Global,Low Availability,CORE,Forest,2090,6.599014933
128324,Global,0 percent,CORE,MiscCrop,2090,3766.423074
128325,Global,10 percent,CORE,MiscCrop,2090,3784.969682
128326,Global,100 percent,CORE,MiscCrop,2090,3795.987563
128327,Global,20 percent,CORE,MiscCrop,2090,3791.138304
128328,Global,30 percent,CORE,MiscCrop,2090,3793.104066
128329,Global,40 percent,CORE,MiscCrop,2090,3794.050976
128330,Global,50 percent,CORE,MiscCrop,2090,3794.639029
128331,Global,60 percent,CORE,MiscCrop,2090,3795.048209
128332,Global,70 percent,CORE,MiscCrop,2090,3795.35922
128333,Global,80 percent,CORE,MiscCrop,2090,3795.611764
128334,Global,90 percent,CORE,MiscCrop,2090,3795.815515
128335,Global,High Availability,CORE,MiscCrop,2090,3795.752737
128336,Global,Low Availability,CORE,MiscCrop,2090,3795.605309
128337,Global,0 percent,CORE,OilCrop,2090,893.7658253
128338,Global,10 percent,CORE,OilCrop,2090,964.3588895
128339,Global,100 percent,CORE,OilCrop,2090,1046.392954
128340,Global,20 percent,CORE,OilCrop,2090,992.5451565
128341,Global,30 percent,CORE,OilCrop,2090,1009.391502
128342,Global,40 percent,CORE,OilCrop,2090,1020.283069
128343,Global,50 percent,CORE,OilCrop,2090,1027.909635
128344,Global,60 percent,CORE,OilCrop,2090,1033.545751
128345,Global,70 percent,CORE,OilCrop,2090,1037.892814
128346,Global,80 percent,CORE,OilCrop,2090,1041.32152
128347,Global,90 percent,CORE,OilCrop,2090,1044.098927
128348,Global,High Availability,CORE,OilCrop,2090,1043.458669
128349,Global,Low Availability,CORE,OilCrop,2090,1042.624647
128350,Global,0 percent,CORE,OtherGrain,2090,402.927729
128351,Global,10 percent,CORE,OtherGrain,2090,415.1715684
128352,Global,100 percent,CORE,OtherGrain,2090,428.889751
128353,Global,20 percent,CORE,OtherGrain,2090,419.7142525
128354,Global,30 percent,CORE,OtherGrain,2090,422.4404764
128355,Global,40 percent,CORE,OtherGrain,2090,424.2722247
128356,Global,50 percent,CORE,OtherGrain,2090,425.5860742
128357,Global,60 percent,CORE,OtherGrain,2090,426.5697499
