"","region","year","policy","agg.land","hist_value","Protection","value","available","new_managed","new_unmanaged","needed_managed"
"2233","Mexico",2050,"CORE","desert",0.5904011,70,0,20.31639649,20.31639649,33.30015798,33.30015798
"2234","Mexico",2050,"CORE","Forests (Harvested)",347.2903536,70,-1.8952572,20.31639649,20.31639649,33.30015798,33.30015798
"2235","Mexico",2050,"CORE","Forests (Unmanaged)",4640.7501888013,70,11.5607651999999,15.52190778,20.31639649,28.50566927,33.30015798
"2236","Mexico",2050,"CORE","Grassland",10262.2430303813,70,44.1892216800006,19.91190393,20.31639649,32.89566542,33.30015798
"2237","Mexico",2050,"CORE","Grazed Pasture",1406.4694859,70,-13.9615884000002,20.31639649,20.31639649,33.30015798,33.30015798
"2238","Mexico",2050,"CORE","Shrubland",3474.5240346231,70,2.82501600000069,27.94799066,20.31639649,40.93175215,33.30015798
"2239","Mexico",2050,"CORE","urban",14.8212871,70,0,20.31639649,20.31639649,33.30015798,33.30015798
"2240","Middle East",2050,"CORE","Biomass",25.743194904001,70,2.21064643775998,58.23213257,58.23213257,82.13169803,82.13169803
"2241","Middle East",2050,"CORE","Crops",4265.85801424546,70,-19.6365246993,58.23213257,58.23213257,82.13169803,82.13169803
"2242","Middle East",2050,"CORE","desert",1716.6287326,70,0,58.23213257,58.23213257,82.13169803,82.13169803
"2243","Middle East",2050,"CORE","Forests (Harvested)",27.5454093,70,-0.182962679999996,58.23213257,58.23213257,82.13169803,82.13169803
"2244","Middle East",2050,"CORE","Forests (Unmanaged)",92.054262545284,70,0.492313320000008,38.55947047,58.23213257,62.45903593,82.13169803
"2245","Middle East",2050,"CORE","Grassland",25984.077967647,70,17.6924567999995,57.25788127,58.23213257,81.15744673,82.13169803
"2246","Middle East",2050,"CORE","Grazed Pasture",427.59203232,70,3.8147305199999,58.23213257,58.23213257,82.13169803,82.13169803
"2247","Middle East",2050,"CORE","Shrubland",10189.2199498943,70,-4.38895919999959,60.90499377,58.23213257,84.80455923,82.13169803
"2248","Middle East",2050,"CORE","urban",23.3373403,70,0,58.23213257,58.23213257,82.13169803,82.13169803
"2249","Pakistan",2050,"CORE","Biomass",8.227450179,70,-0.3604734,24.57674976,24.57674976,77.59222422,77.59222422
"2250","Pakistan",2050,"CORE","Crops",2608.8610997301,70,-51.8598893541603,24.57674976,24.57674976,77.59222422,77.59222422
"2251","Pakistan",2050,"CORE","desert",306.8867301,70,0,24.57674976,24.57674976,77.59222422,77.59222422
"2252","Pakistan",2050,"CORE","Forests (Harvested)",304.1259,70,-4.10039999999992,24.57674976,24.57674976,77.59222422,77.59222422
"2253","Pakistan",2050,"CORE","Forests (Unmanaged)",1.6574739308,70,0.0919595999999998,4.38881873,24.57674976,57.40429319,77.59222422
"2254","Pakistan",2050,"CORE","Grassland",199.265699907922,70,7.38791814000001,37.52503904,24.57674976,90.540513505,77.59222422
"2255","Pakistan",2050,"CORE","Grazed Pasture",777.664064,70,-38.1780959999999,24.57674976,24.57674976,77.59222422,77.59222422
"2256","Pakistan",2050,"CORE","Shrubland",2765.525211959,70,87.0139560000002,23.64282792,24.57674976,76.65830238,77.59222422
"2257","Pakistan",2050,"CORE","urban",5.76933101,70,0,24.57674976,24.57674976,77.59222422,77.59222422
"2258","Russia",2050,"CORE","Biomass",1145.49739756533,70,-487.271224852556,71.76443742,71.76443742,89.42209969,89.42209969
"2259","Russia",2050,"CORE","Crops",14246.210497894,70,-123.490739091447,71.76443742,71.76443742,89.42209969,89.42209969
"2260","Russia",2050,"CORE","desert",3157.2969,70,0,71.76443742,71.76443742,89.42209969,89.42209969
"2261","Russia",2050,"CORE","Forests (Harvested)",3126.43665119,70,7.10489555999902,71.76443742,71.76443742,89.42209969,89.42209969
"2262","Russia",2050,"CORE","Forests (Unmanaged)",58802.3791616451,70,389.707415640012,67.51229578,71.76443742,85.16995805,89.42209969
"2263","Russia",2050,"CORE","Grassland",55406.7612434837,70,161.361078783608,67.4843167,71.76443742,85.14197897,89.42209969
"2264","Russia",2050,"CORE","Grazed Pasture",500.96020126984,70,2.57741303399996,71.76443742,71.76443742,89.42209969,89.42209969
"2265","Russia",2050,"CORE","Shrubland",24703.7691015276,70,50.0240454000013,91.594210325,71.76443742,109.251872595,89.42209969
"2266","Russia",2050,"CORE","urban",20.63808,70,0,71.76443742,71.76443742,89.42209969,89.42209969
"2267","South Africa",2050,"CORE","Biomass",10.53739403217,70,0.235471836000002,26.53496133,26.53496133,50.4313587,50.4313587
"2268","South Africa",2050,"CORE","Crops",1177.24665534715,70,-13.4831782734657,26.53496133,26.53496133,50.4313587,50.4313587
"2269","South Africa",2050,"CORE","desert",3.54781,70,0,26.53496133,26.53496133,50.4313587,50.4313587
"2270","South Africa",2050,"CORE","Forests (Harvested)",181.575503,70,-0.76224000000002,26.53496133,26.53496133,50.4313587,50.4313587
"2271","South Africa",2050,"CORE","Forests (Unmanaged)",85.58751983071,70,0.70723319999999,5.21176751,26.53496133,29.10816488,50.4313587
"2272","South Africa",2050,"CORE","Grassland",11280.407817221,70,26.8809599999986,26.32254595,26.53496133,50.21894332,50.4313587
"2273","South Africa",2050,"CORE","Grazed Pasture",1085.92055,70,-13.0524,26.53496133,26.53496133,50.4313587,50.4313587
"2274","South Africa",2050,"CORE","Shrubland",682.37445859,70,-0.51317999999992,32.79109062,26.53496133,56.68748799,50.4313587
"2275","South Africa",2050,"CORE","urban",6.69471,70,0,26.53496133,26.53496133,50.4313587,50.4313587
"2276","South America_Northern",2050,"CORE","Biomass",6.79637581250936,70,-4.70596846848,38.78442437,38.78442437,26.39247278,26.39247278
"2277","South America_Northern",2050,"CORE","Crops",465.7202488616,70,0.0470311176000564,38.78442437,38.78442437,26.39247278,26.39247278
"2278","South America_Northern",2050,"CORE","desert",8.65778204,70,0,38.78442437,38.78442437,26.39247278,26.39247278
"2279","South America_Northern",2050,"CORE","Forests (Harvested)",41.97719618,70,0.16000116,38.78442437,38.78442437,26.39247278,26.39247278
"2280","South America_Northern",2050,"CORE","Forests (Unmanaged)",10809.4202396107,70,1.48749599999974,45.93747099,38.78442437,33.5455194,26.39247278
"2281","South America_Northern",2050,"CORE","Grassland",4317.95637831473,70,0.782281920000059,20.61101851,38.78442437,8.21906692,26.39247278
"2282","South America_Northern",2050,"CORE","Grazed Pasture",257.98308611,70,2.22293207999996,38.78442437,38.78442437,26.39247278,26.39247278
"2283","South America_Northern",2050,"CORE","Shrubland",105.313512864,70,0.00553200000000231,46.07231826,38.78442437,33.68036667,26.39247278
"2284","South America_Northern",2050,"CORE","urban",4.27827102,70,0,38.78442437,38.78442437,26.39247278,26.39247278
"2285","South America_Southern",2050,"CORE","Biomass",32.6507862855824,70,-3.2883637314923,20.64548388,20.64548388,35.48029334,35.48029334
"2286","South America_Southern",2050,"CORE","Crops",2805.89770890115,70,-10.1792069610115,20.64548388,20.64548388,35.48029334,35.48029334
"2287","South America_Southern",2050,"CORE","desert",510.4893,70,0,20.64548388,20.64548388,35.48029334,35.48029334
"2288","South America_Southern",2050,"CORE","Forests (Harvested)",704.51533226,70,-1.51867284000002,20.64548388,20.64548388,35.48029334,35.48029334
"2289","South America_Southern",2050,"CORE","Forests (Unmanaged)",16106.5935294567,70,3.2770967999968,15.14664254,20.64548388,29.981452,35.48029334
"2290","South America_Southern",2050,"CORE","Grassland",18459.9055748389,70,14.0904071999976,25.40210907,20.64548388,40.23691853,35.48029334
"2291","South America_Southern",2050,"CORE","Grazed Pasture",872.93174763,70,-2.43209760000013,20.64548388,20.64548388,35.48029334,35.48029334
"2292","South America_Southern",2050,"CORE","Shrubland",1808.0409502211,70,0.0661044000000857,20.88490068,20.64548388,35.71971014,35.48029334
"2293","South America_Southern",2050,"CORE","urban",7.90962,70,0,20.64548388,20.64548388,35.48029334,35.48029334
"2294","South Asia",2050,"CORE","Biomass",5.10291229979,70,-1.65004928112,49.77967629,49.77967629,71.47988217,71.47988217
"2295","South Asia",2050,"CORE","Crops",2412.95474994255,70,-63.4247614471783,49.77967629,49.77967629,71.47988217,71.47988217
"2296","South Asia",2050,"CORE","desert",89.652111,70,0,49.77967629,49.77967629,71.47988217,71.47988217
"2297","South Asia",2050,"CORE","Forests (Harvested)",457.5320871,70,-6.73005599999999,49.77967629,49.77967629,71.47988217,71.47988217
"2298","South Asia",2050,"CORE","Forests (Unmanaged)",1260.774695288,70,26.0282016000001,33.53965808,49.77967629,55.23986396,71.47988217
"2299","South Asia",2050,"CORE","Grassland",4393.2530644236,70,82.6563144000002,54.96543482,49.77967629,76.6656407,71.47988217
"2300","South Asia",2050,"CORE","Grazed Pasture",883.4319077,70,-52.7890511999999,49.77967629,49.77967629,71.47988217,71.47988217
"2301","South Asia",2050,"CORE","Shrubland",1791.78344726,70,15.9064799999999,48.31910204,49.77967629,70.01930792,71.47988217
"2302","South Asia",2050,"CORE","urban",3.1217501,70,0,49.77967629,49.77967629,71.47988217,71.47988217
"2303","South Korea",2050,"CORE","Biomass",0.651472477,70,-0.21850668,23.26389912,23.26389912,35.49605681,35.49605681
"2304","South Korea",2050,"CORE","Crops",197.24504459238,70,0.521314345319979,23.26389912,23.26389912,35.49605681,35.49605681
"2305","South Korea",2050,"CORE","Forests (Harvested)",58.61572,70,0.210960000000007,23.26389912,23.26389912,35.49605681,35.49605681
"2306","South Korea",2050,"CORE","Forests (Unmanaged)",311.85697609,70,-0.14808000000005,22.68012563,23.26389912,34.91228332,35.49605681
"2307","South Korea",2050,"CORE","Grassland",115.46596239072,70,-0.085772040000009,26.24764176,23.26389912,38.47979945,35.49605681
"2308","South Korea",2050,"CORE","Grazed Pasture",6.49263,70,0.0960480000000006,23.26389912,23.26389912,35.49605681,35.49605681
"2309","South Korea",2050,"CORE","Shrubland",486.89761216,70,-0.37680000000006,22.931313,23.26389912,35.16347069,35.49605681
"2310","South Korea",2050,"CORE","urban",2.7479,70,0,23.26389912,23.26389912,35.49605681,35.49605681
"2311","Southeast Asia",2050,"CORE","Biomass",91.6721566161951,70,-15.79575054348,17.4287612,17.4287612,32.82451661,32.82451661
"2312","Southeast Asia",2050,"CORE","Crops",9142.44455285546,70,-68.6303363189272,17.4287612,17.4287612,32.82451661,32.82451661
"2313","Southeast Asia",2050,"CORE","desert",2.2749198,70,0,17.4287612,17.4287612,32.82451661,32.82451661
"2314","Southeast Asia",2050,"CORE","Forests (Harvested)",1483.620706071,70,-7.61560867199978,17.4287612,17.4287612,32.82451661,32.82451661
"2315","Southeast Asia",2050,"CORE","Forests (Unmanaged)",21095.551056188,70,86.0118796199968,17.57272535,17.4287612,32.96848076,32.82451661
"2316","Southeast Asia",2050,"CORE","Grassland",5199.72297035348,70,21.0121813211999,16.51714255,17.4287612,31.91289796,32.82451661
"2317","Southeast Asia",2050,"CORE","Grazed Pasture",513.364397377,70,-15.83308236,17.4287612,17.4287612,32.82451661,32.82451661
"2318","Southeast Asia",2050,"CORE","Shrubland",174.96426098519,70,0.844127520000029,27.10276397,17.4287612,42.49851938,32.82451661
"2319","Southeast Asia",2050,"CORE","urban",22.71653688,70,0,17.4287612,17.4287612,32.82451661,32.82451661
"2320","Taiwan",2050,"CORE","Biomass",0.1232989344771,70,-0.00474408452399988,41.48244263,41.48244263,45.21118267,45.21118267
"2321","Taiwan",2050,"CORE","Crops",57.582247983342,70,0.13313931479999,41.48244263,41.48244263,45.21118267,45.21118267
"2322","Taiwan",2050,"CORE","Forests (Harvested)",10.08519219,70,0.0406886399999973,41.48244263,41.48244263,45.21118267,45.21118267
"2323","Taiwan",2050,"CORE","Forests (Unmanaged)",213.41643677406,70,-0.151100039999989,49.50495897,41.48244263,53.23369902,45.21118267
"2324","Taiwan",2050,"CORE","Grassland",108.375807078334,70,-0.144477719999998,25.80916996,41.48244263,29.53791001,45.21118267
"2325","Taiwan",2050,"CORE","Grazed Pasture",7.090474927,70,0.128049912,41.48244263,41.48244263,45.21118267,45.21118267
"2326","Taiwan",2050,"CORE","Shrubland",0.84481601628,70,-0.000569999999999848,25.93800979,41.48244263,29.66674983,45.21118267
"2327","Taiwan",2050,"CORE","urban",2.17348,70,0,41.48244263,41.48244263,45.21118267,45.21118267
"2328","USA",2050,"CORE","Biomass",345.18520794466,70,-56.75459132172,35.02463581,35.02463581,46.13533247,46.13533247
"2329","USA",2050,"CORE","Crops",18542.4909323835,70,-243.93144282799,35.02463581,35.02463581,46.13533247,46.13533247
"2330","USA",2050,"CORE","desert",526.72716,70,0,35.02463581,35.02463581,46.13533247,46.13533247
"2331","USA",2050,"CORE","Forests (Harvested)",4757.46546082,70,-18.4932731999997,35.02463581,35.02463581,46.13533247,46.13533247
"2332","USA",2050,"CORE","Forests (Unmanaged)",22163.7318601112,70,103.715602799999,29.58400915,35.02463581,40.69470581,46.13533247
"2333","USA",2050,"CORE","Grassland",43396.0315834864,70,218.473064160004,28.18135694,35.02463581,39.2920536,46.13533247
"2334","USA",2050,"CORE","Grazed Pasture",576.0080174161,70,1.56717570000001,35.02463581,35.02463581,46.13533247,46.13533247
"2335","USA",2050,"CORE","Shrubland",11789.261856796,70,-4.59755519999999,70.92728303,35.02463581,82.03797969,46.13533247
"2336","USA",2050,"CORE","urban",134.45224,70,0,35.02463581,35.02463581,46.13533247,46.13533247
"2337","Africa_Eastern",2050,"CORE","Biomass",342.188504317699,80,-108.18749343936,27.1431576,27.1431576,47.39562304,47.39562304
"2338","Africa_Eastern",2050,"CORE","Crops",8617.47301188619,80,-473.152725040618,27.1431576,27.1431576,47.39562304,47.39562304
"2339","Africa_Eastern",2050,"CORE","desert",914.44174,80,0,27.1431576,27.1431576,47.39562304,47.39562304
"2340","Africa_Eastern",2050,"CORE","Forests (Harvested)",1912.020431,80,-96.2105999999999,27.1431576,27.1431576,47.39562304,47.39562304
"2341","Africa_Eastern",2050,"CORE","Forests (Unmanaged)",14.11578308657,80,0.639454356000002,25.47245488,27.1431576,45.72492032,47.39562304
"2342","Africa_Eastern",2050,"CORE","Grassland",37721.415947718,80,1042.17267479999,23.98891386,27.1431576,44.2413793,47.39562304
"2343","Africa_Eastern",2050,"CORE","Grazed Pasture",3466.156167,80,-398.53056,27.1431576,27.1431576,47.39562304,47.39562304
"2344","Africa_Eastern",2050,"CORE","Shrubland",6692.838030162,80,33.2640648000006,45.39292184,27.1431576,65.64538728,47.39562304
"2345","Africa_Eastern",2050,"CORE","urban",8.2136,80,0,27.1431576,27.1431576,47.39562304,47.39562304
"2346","Africa_Northern",2050,"CORE","Biomass",12.00258333994,80,-0.348004204440002,71.727458,71.727458,189.3685603,189.3685603
"2347","Africa_Northern",2050,"CORE","Crops",3544.65487814414,80,-67.6887118728,71.727458,71.727458,189.3685603,189.3685603
"2348","Africa_Northern",2050,"CORE","desert",4577.42712,80,0,71.727458,71.727458,189.3685603,189.3685603
"2349","Africa_Northern",2050,"CORE","Forests (Harvested)",401.6333615,80,-4.41654960000005,71.727458,71.727458,189.3685603,189.3685603
"2350","Africa_Northern",2050,"CORE","Forests (Unmanaged)",0,80,0,71.727458,71.727458,189.3685603,189.3685603
"2351","Africa_Northern",2050,"CORE","Grassland",9034.939096353,80,73.9949735999999,72.9694863,71.727458,190.6105886,189.3685603
"2352","Africa_Northern",2050,"CORE","Grazed Pasture",401.50772,80,-4.19135999999992,71.727458,71.727458,189.3685603,189.3685603
"2353","Africa_Northern",2050,"CORE","Shrubland",677.9884517448,80,2.65534176000006,55.050925,71.727458,172.6920273,189.3685603
"2354","Africa_Northern",2050,"CORE","urban",10.89136,80,0,71.727458,71.727458,189.3685603,189.3685603
"2355","Africa_Southern",2050,"CORE","Biomass",283.879855484507,80,-21.6426506932559,16.92283423,16.92283423,25.31851267,25.31851267
"2356","Africa_Southern",2050,"CORE","Crops",5862.67105490942,80,-145.511028155536,16.92283423,16.92283423,25.31851267,25.31851267
"2357","Africa_Southern",2050,"CORE","desert",153.7390858,80,0,16.92283423,16.92283423,25.31851267,25.31851267
"2358","Africa_Southern",2050,"CORE","Forests (Harvested)",845.0923362,80,-16.5872640000002,16.92283423,16.92283423,25.31851267,25.31851267
"2359","Africa_Southern",2050,"CORE","Forests (Unmanaged)",6086.0649429102,80,30.7208651999999,10.04466422,16.92283423,18.44034265,25.31851267
"2360","Africa_Southern",2050,"CORE","Grassland",47218.865532386,80,196.048044000003,14.92214201,16.92283423,23.31782045,25.31851267
"2361","Africa_Southern",2050,"CORE","Grazed Pasture",892.5757131,80,-40.1406240000001,16.92283423,16.92283423,25.31851267,25.31851267
"2362","Africa_Southern",2050,"CORE","Shrubland",3967.03028320147,80,-2.87631936000025,51.63384167,16.92283423,60.0295201,25.31851267
"2363","Africa_Southern",2050,"CORE","urban",9.1793989,80,0,16.92283423,16.92283423,25.31851267,25.31851267
"2364","Africa_Western",2050,"CORE","Biomass",1008.22269579218,80,-269.842217993868,13.00289039,13.00289039,33.42329321,33.42329321
"2365","Africa_Western",2050,"CORE","Crops",16705.5854740863,80,-652.328709563091,13.00289039,13.00289039,33.42329321,33.42329321
"2366","Africa_Western",2050,"CORE","desert",2678.29155,80,0,13.00289039,13.00289039,33.42329321,33.42329321
"2367","Africa_Western",2050,"CORE","Forests (Harvested)",2521.7942279,80,-100.129476,13.00289039,13.00289039,33.42329321,33.42329321
"2368","Africa_Western",2050,"CORE","Forests (Unmanaged)",24169.6215521222,80,182.627518799996,9.10449217,13.00289039,29.52489499,33.42329321
"2369","Africa_Western",2050,"CORE","Grassland",54105.8980278718,80,1027.64381856001,12.60700109,13.00289039,33.02740391,33.42329321
"2370","Africa_Western",2050,"CORE","Grazed Pasture",1733.87448552,80,-238.10702796,13.00289039,13.00289039,33.42329321,33.42329321
"2371","Africa_Western",2050,"CORE","Shrubland",3240.907713918,80,50.1720891600003,48.72300743,13.00289039,69.14341025,33.42329321
"2372","Africa_Western",2050,"CORE","urban",24.14843,80,0,13.00289039,13.00289039,33.42329321,33.42329321
"2373","Argentina",2050,"CORE","Biomass",67.8448260861104,80,-3.71138954432166,44.25061405,44.25061405,62.33158477,62.33158477
"2374","Argentina",2050,"CORE","Crops",5752.91832902334,80,-84.012386711016,44.25061405,44.25061405,62.33158477,62.33158477
"2375","Argentina",2050,"CORE","desert",159.63341015,80,0,44.25061405,44.25061405,62.33158477,62.33158477
"2376","Argentina",2050,"CORE","Forests (Harvested)",121.67630703,80,-0.830987039999997,44.25061405,44.25061405,62.33158477,62.33158477
"2377","Argentina",2050,"CORE","Forests (Unmanaged)",1648.6814988244,80,6.87407927999993,22.99959788,44.25061405,41.0805686,62.33158477
"2378","Argentina",2050,"CORE","Grassland",20236.7612150246,80,87.6839747999984,49.38132928,44.25061405,67.4623,62.33158477
"2379","Argentina",2050,"CORE","Grazed Pasture",1272.3891899,80,-14.0398932000001,44.25061405,44.25061405,62.33158477,62.33158477
"2380","Argentina",2050,"CORE","Shrubland",2066.5908320162,80,8.0500632000003,10.84839752,44.25061405,28.92936824,62.33158477
"2381","Argentina",2050,"CORE","urban",5.58801199,80,0,44.25061405,44.25061405,62.33158477,62.33158477
"2382","Australia_NZ",2050,"CORE","Biomass",125.316123374095,80,-4.22355622689605,44.33188881,44.33188881,45.26764658,45.26764658
"2383","Australia_NZ",2050,"CORE","Crops",6293.39276219373,80,-127.925279448745,44.33188881,44.33188881,45.26764658,45.26764658
"2384","Australia_NZ",2050,"CORE","desert",14.034923,80,0,44.33188881,44.33188881,45.26764658,45.26764658
"2385","Australia_NZ",2050,"CORE","Forests (Harvested)",636.5589141,80,-2.31059640000001,44.33188881,44.33188881,45.26764658,45.26764658
"2386","Australia_NZ",2050,"CORE","Forests (Unmanaged)",1909.0719424597,80,11.8107504,45.31619823,44.33188881,46.251956,45.26764658
"2387","Australia_NZ",2050,"CORE","Grassland",55676.842942737,80,119.110079999999,33.87383023,44.33188881,34.809588,45.26764658
"2388","Australia_NZ",2050,"CORE","Grazed Pasture",2600.801788,80,17.7122760000002,44.33188881,44.33188881,45.26764658,45.26764658
"2389","Australia_NZ",2050,"CORE","Shrubland",27572.010561371,80,-14.0809320000044,65.54321614,44.33188881,66.47897391,45.26764658
"2390","Australia_NZ",2050,"CORE","urban",13.9596377,80,0,44.33188881,44.33188881,45.26764658,45.26764658
"2391","Brazil",2050,"CORE","Biomass",189.866062030343,80,-23.2772622287999,19.54965085,19.54965085,26.54464996,26.54464996
"2392","Brazil",2050,"CORE","Crops",10897.5147150324,80,-197.050158149999,19.54965085,19.54965085,26.54464996,26.54464996
"2393","Brazil",2050,"CORE","desert",7.61083,80,0,19.54965085,19.54965085,26.54464996,26.54464996
"2394","Brazil",2050,"CORE","Forests (Harvested)",1670.092971,80,-7.67696520000027,19.54965085,19.54965085,26.54464996,26.54464996
"2395","Brazil",2050,"CORE","Forests (Unmanaged)",46820.985138151,80,18.248771999999,26.6326009,19.54965085,33.62760001,26.54464996
"2396","Brazil",2050,"CORE","Grassland",28731.9102539056,80,290.572085880001,9.69294094,19.54965085,16.68794005,26.54464996
"2397","Brazil",2050,"CORE","Grazed Pasture",5687.04596173,80,-95.2584444000004,19.54965085,19.54965085,26.54464996,26.54464996
"2398","Brazil",2050,"CORE","Shrubland",6756.593634492,80,14.4822432000001,13.09415283,19.54965085,20.08915193,26.54464996
"2399","Brazil",2050,"CORE","urban",32.59289,80,0,19.54965085,19.54965085,26.54464996,26.54464996
"2400","Canada",2050,"CORE","Biomass",299.43865715924,80,-189.223929638976,70.81586814,70.81586814,85.67931221,85.67931221
"2401","Canada",2050,"CORE","Crops",5903.44518807743,80,-93.4509558082445,70.81586814,70.81586814,85.67931221,85.67931221
"2402","Canada",2050,"CORE","desert",2396.92824,80,0,70.81586814,70.81586814,85.67931221,85.67931221
"2403","Canada",2050,"CORE","Forests (Harvested)",2527.2457771,80,-1.28774999999951,70.81586814,70.81586814,85.67931221,85.67931221
"2404","Canada",2050,"CORE","Forests (Unmanaged)",45898.0307047727,80,209.162473199998,63.03481568,70.81586814,77.89825975,85.67931221
"2405","Canada",2050,"CORE","Grassland",15009.8708698091,80,63.4100867999987,75.50622577,70.81586814,90.369669837,85.67931221
"2406","Canada",2050,"CORE","Grazed Pasture",307.6020063,80,0.174818399999936,70.81586814,70.81586814,85.67931221,85.67931221
"2407","Canada",2050,"CORE","Shrubland",10567.226582213,80,11.2409073600011,98.150294391,70.81586814,113.01373846,85.67931221
"2408","Canada",2050,"CORE","urban",4.21832,80,0,70.81586814,70.81586814,85.67931221,85.67931221
"2409","Central America and Caribbean",2050,"CORE","Biomass",36.762167814848,80,-1.82465667168003,23.85075952,23.85075952,31.24262839,31.24262839
"2410","Central America and Caribbean",2050,"CORE","Crops",1686.864403566,80,-34.9471320072241,23.85075952,23.85075952,31.24262839,31.24262839
"2411","Central America and Caribbean",2050,"CORE","Forests (Harvested)",363.572111,80,-3.493788,23.85075952,23.85075952,31.24262839,31.24262839
"2412","Central America and Caribbean",2050,"CORE","Forests (Unmanaged)",3430.734667138,80,22.4733720000004,29.53800353,23.85075952,36.92987239,31.24262839
"2413","Central America and Caribbean",2050,"CORE","Grassland",2316.0861269229,80,29.5384679999997,15.3150825,23.85075952,22.70695136,31.24262839
"2414","Central America and Caribbean",2050,"CORE","Grazed Pasture",411.0713399,80,-12.032904,23.85075952,23.85075952,31.24262839,31.24262839
"2415","Central America and Caribbean",2050,"CORE","Shrubland",53.9705728888,80,0.292412399999996,31.7276547,23.85075952,39.11952356,31.24262839
"2416","Central America and Caribbean",2050,"CORE","urban",7.1515458,80,0,23.85075952,23.85075952,31.24262839,31.24262839
"2417","Central Asia",2050,"CORE","Biomass",85.0349623193084,80,8.01839055138004,66.56566817,66.56566817,82.16164878,82.16164878
"2418","Central Asia",2050,"CORE","Crops",4432.86239341118,80,-41.8209511394953,66.56566817,66.56566817,82.16164878,82.16164878
"2419","Central Asia",2050,"CORE","desert",312.4237211,80,0,66.56566817,66.56566817,82.16164878,82.16164878
"2420","Central Asia",2050,"CORE","Forests (Harvested)",84.44813373,80,-0.445220640000016,66.56566817,66.56566817,82.16164878,82.16164878
"2421","Central Asia",2050,"CORE","Forests (Unmanaged)",363.528348993681,80,1.39875288000002,39.80330018,66.56566817,55.39928079,82.16164878
"2422","Central Asia",2050,"CORE","Grassland",50500.4465088023,80,35.8358227200006,64.959332,66.56566817,80.55531261,82.16164878
"2423","Central Asia",2050,"CORE","Grazed Pasture",862.95410394,80,3.53579076000005,66.56566817,66.56566817,82.16164878,82.16164878
"2424","Central Asia",2050,"CORE","Shrubland",7227.8461400251,80,-6.51169200000004,79.20965616,66.56566817,94.805636771,82.16164878
"2425","Central Asia",2050,"CORE","urban",9.639523,80,0,66.56566817,66.56566817,82.16164878,82.16164878
"2426","China",2050,"CORE","Biomass",31.15726203037,80,-10.94909909688,45.33055513,45.33055513,75.10762764,75.10762764
"2427","China",2050,"CORE","Crops",14954.3967837798,80,-51.7436820734274,45.33055513,45.33055513,75.10762764,75.10762764
"2428","China",2050,"CORE","desert",1100.68271,80,0,45.33055513,45.33055513,75.10762764,75.10762764
"2429","China",2050,"CORE","Forests (Harvested)",3619.7838242,80,-14.8426499999996,45.33055513,45.33055513,75.10762764,75.10762764
"2430","China",2050,"CORE","Forests (Unmanaged)",13229.7317160318,80,29.9409755999968,10.4001999,45.33055513,40.17727241,75.10762764
"2431","China",2050,"CORE","Grassland",52385.8326142094,80,110.340267240004,52.14798068,45.33055513,81.92505319,75.10762764
"2432","China",2050,"CORE","Grazed Pasture",6450.98161455,80,-67.899256560001,45.33055513,45.33055513,75.10762764,75.10762764
"2433","China",2050,"CORE","Shrubland",6919.1374731637,80,5.15533439999945,60.55088771,45.33055513,90.327960221,75.10762764
"2434","China",2050,"CORE","urban",59.87252,80,0,45.33055513,45.33055513,75.10762764,75.10762764
"2435","Colombia",2050,"CORE","Biomass",4.3433550592616,80,-0.954926521920001,21.0977791,21.0977791,28.37463121,28.37463121
"2436","Colombia",2050,"CORE","Crops",436.284160081749,80,-2.48243405736002,21.0977791,21.0977791,28.37463121,28.37463121
"2437","Colombia",2050,"CORE","desert",5.425585,80,0,21.0977791,21.0977791,28.37463121,28.37463121
"2438","Colombia",2050,"CORE","Forests (Harvested)",87.724325,80,-0.419928000000013,21.0977791,21.0977791,28.37463121,28.37463121
"2439","Colombia",2050,"CORE","Forests (Unmanaged)",7011.88549762,80,-2.8718400000007,22.66049651,21.0977791,29.93734862,28.37463121
"2440","Colombia",2050,"CORE","Grassland",5294.02160241,80,12.3535199999997,18.47066755,21.0977791,25.74751966,28.37463121
"2441","Colombia",2050,"CORE","Grazed Pasture",543.6413,80,-5.60471999999993,21.0977791,21.0977791,28.37463121,28.37463121
"2442","Colombia",2050,"CORE","Shrubland",171.7319979839,80,-0.0120840000000157,39.11305741,21.0977791,46.38990952,28.37463121
"2443","Colombia",2050,"CORE","urban",2.3182387,80,0,21.0977791,21.0977791,28.37463121,28.37463121
"2444","EU-12",2050,"CORE","Biomass",175.792758188176,80,-38.07188803104,17.11021361,17.11021361,39.09248706,39.09248706
"2445","EU-12",2050,"CORE","Crops",4389.58580418912,80,-68.4364169586488,17.11021361,17.11021361,39.09248706,39.09248706
"2446","EU-12",2050,"CORE","desert",0.02612,80,0,17.11021361,17.11021361,39.09248706,39.09248706
"2447","EU-12",2050,"CORE","Forests (Harvested)",1408.4035104,80,-12.8586743999997,17.11021361,17.11021361,39.09248706,39.09248706
"2448","EU-12",2050,"CORE","Forests (Unmanaged)",2873.30439977042,80,57.3576600000001,19.38314593,17.11021361,41.36541938,39.09248706
"2449","EU-12",2050,"CORE","Grassland",3712.01861158861,80,63.1074339360002,15.33526772,17.11021361,37.31754117,39.09248706
"2450","EU-12",2050,"CORE","Grazed Pasture",89.599609767,80,-1.581885492,17.11021361,17.11021361,39.09248706,39.09248706
